no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20553635;ACTIVO;20053697;
20554029;ACTIVO;305317;
20554030;ACTIVO;305317;
20554031;ACTIVO;305317;
20554032;ACTIVO;305317;
20554033;ACTIVO;305317;
20554034;ACTIVO;305317;
20554035;ACTIVO;305317;
20554036;ACTIVO;305317;
20554037;ACTIVO;305317;
20554038;ACTIVO;305317;
20554039;ACTIVO;305317;
20554040;ACTIVO;305317;
20554041;ACTIVO;305317;
20554042;ACTIVO;305317;
20554043;ACTIVO;305317;
20554044;ACTIVO;305317;
20554045;ACTIVO;305317;
20554046;ACTIVO;305317;
20554047;ACTIVO;305317;
20554048;ACTIVO;305317;
20554049;ACTIVO;305317;
20554050;ACTIVO;305317;
20554051;ACTIVO;305317;
20554052;ACTIVO;305317;
20554053;ACTIVO;305317;
20554054;ACTIVO;305317;
20554055;ACTIVO;305317;
20554056;ACTIVO;305317;
20554057;ACTIVO;305317;
20554058;ACTIVO;305317;
20554059;ACTIVO;305317;
20554060;ACTIVO;305317;
20554061;ACTIVO;305317;
20554062;ACTIVO;305317;
20554063;ACTIVO;305317;
20554064;ACTIVO;305317;
20554065;ACTIVO;305317;
20554066;ACTIVO;305317;
20554067;ACTIVO;305317;
20554068;ACTIVO;305317;
20554069;ACTIVO;305317;
20554070;ACTIVO;305317;
20554071;ACTIVO;305317;
20554072;ACTIVO;305317;
20554073;ACTIVO;305317;
20554074;ACTIVO;305317;
20554075;ACTIVO;305317;
20554076;ACTIVO;305317;
20554077;ACTIVO;305317;
20554078;ACTIVO;305317;
20554079;ACTIVO;305317;
20554080;ACTIVO;305317;
20554081;ACTIVO;305317;
20554082;ACTIVO;305317;
20554083;ACTIVO;305317;
20554084;ACTIVO;305317;
20554085;ACTIVO;305317;
20554086;ACTIVO;305317;
20554087;ACTIVO;305317;
20554088;ACTIVO;305317;
20554089;ACTIVO;305317;
20554090;ACTIVO;305317;
20554091;ACTIVO;305317;
20554092;ACTIVO;305317;
20554093;ACTIVO;305317;
20554094;ACTIVO;305317;
20554095;ACTIVO;305317;
20554096;ACTIVO;305317;
20554097;ACTIVO;305317;
20554098;ACTIVO;305317;
20554099;ACTIVO;305317;
20554100;ACTIVO;305317;
20554101;ACTIVO;305317;
20554102;ACTIVO;305317;
20554103;ACTIVO;305317;
20554104;ACTIVO;305317;
20554105;ACTIVO;305317;
20554106;ACTIVO;305317;
20554107;ACTIVO;305317;
20554108;ACTIVO;305317;
20554109;ACTIVO;305317;
20554110;ACTIVO;305317;
20554111;ACTIVO;305317;
20554112;ACTIVO;305317;
20554113;ACTIVO;305317;
20554114;ACTIVO;305317;
20554115;ACTIVO;305317;
20554116;ACTIVO;305317;
20554117;ACTIVO;305317;
20554118;ACTIVO;305317;
20554119;ACTIVO;305317;
20554120;ACTIVO;305317;
20554121;ACTIVO;305317;
20554122;ACTIVO;305317;
20554123;ACTIVO;305317;
20554124;ACTIVO;305317;
20554125;ACTIVO;305317;
20554126;ACTIVO;305317;
20554127;ACTIVO;305317;
20554128;ACTIVO;305317;
20554129;ACTIVO;305317;
20554130;ACTIVO;305317;
20554131;ACTIVO;305317;
20554132;ACTIVO;305317;
20554133;ACTIVO;305317;
20554134;ACTIVO;305317;
20554135;ACTIVO;305317;
20554136;ACTIVO;305317;
20554137;ACTIVO;305317;
20554138;ACTIVO;305317;
20554139;ACTIVO;305317;
20554140;ACTIVO;305317;
20554141;ACTIVO;305317;
20554142;ACTIVO;305317;
20554143;ACTIVO;305317;
20554144;ACTIVO;305317;
20554145;ACTIVO;305317;
20554146;ACTIVO;305317;
20554147;ACTIVO;305317;
20554148;ACTIVO;305317;
20554149;ACTIVO;305317;
20554150;ACTIVO;305317;
20554151;ACTIVO;305317;
20554152;ACTIVO;305317;
20554153;ACTIVO;305317;
20554154;ACTIVO;305317;
20554155;ACTIVO;305317;
20554156;ACTIVO;305317;
20554157;ACTIVO;305317;
20554159;ACTIVO;305317;
20554160;ACTIVO;305317;
20554161;ACTIVO;305317;
20554162;ACTIVO;305317;
20554163;ACTIVO;305317;
20554164;ACTIVO;305317;
20554165;ACTIVO;305317;
20554166;ACTIVO;305317;
20554167;ACTIVO;305317;
20554168;ACTIVO;305317;
20554169;ACTIVO;305317;
20554170;ACTIVO;305317;
20554171;ACTIVO;305317;
20554172;ACTIVO;305317;
20554173;ACTIVO;305317;
20554174;ACTIVO;305317;
20554175;ACTIVO;305317;
20554176;ACTIVO;305317;
20554177;ACTIVO;305317;
20554178;ACTIVO;305317;
20554179;ACTIVO;305317;
20554180;ACTIVO;305317;
20554181;ACTIVO;305317;
20554182;ACTIVO;305317;
20554183;ACTIVO;305317;
20554184;ACTIVO;305317;
20554185;ACTIVO;305317;
20554186;ACTIVO;305317;
20554187;ACTIVO;305317;
20554188;ACTIVO;305317;
20554189;ACTIVO;305317;
20554190;ACTIVO;305317;
20554191;ACTIVO;305317;
20554192;ACTIVO;305317;
20554193;ACTIVO;305317;
20554194;ACTIVO;305317;
20554195;ACTIVO;305317;
20554196;ACTIVO;305317;
20554197;ACTIVO;305317;
20554198;ACTIVO;305317;
20554199;ACTIVO;305317;
20554200;ACTIVO;305317;
20554201;ACTIVO;305317;
20554202;ACTIVO;305317;
20554203;ACTIVO;305317;
20554204;ACTIVO;305317;
20554205;ACTIVO;305317;
20554206;ACTIVO;305317;
20554207;ACTIVO;305317;
20554208;ACTIVO;305317;
20554209;ACTIVO;305317;
20554210;ACTIVO;305317;
20554211;ACTIVO;305317;
20554212;ACTIVO;305317;
20554213;ACTIVO;305317;
20554214;ACTIVO;305317;
20554215;ACTIVO;305317;
20554216;ACTIVO;305317;
20554217;ACTIVO;305317;
20554218;ACTIVO;305317;
20554219;ACTIVO;305317;
20554220;ACTIVO;305317;
20554221;ACTIVO;305317;
20554222;ACTIVO;305317;
20554223;ACTIVO;305317;
20554224;ACTIVO;305317;
20554225;ACTIVO;305317;
20554226;ACTIVO;305317;
20554227;ACTIVO;305317;
20554228;ACTIVO;305317;
20554229;ACTIVO;305317;
20554230;ACTIVO;305317;
20554231;ACTIVO;305317;
20554232;ACTIVO;305317;
20554233;ACTIVO;305317;
20554234;ACTIVO;305317;
20554235;ACTIVO;305317;
20554236;ACTIVO;305317;
20554237;ACTIVO;305317;
20554238;ACTIVO;305317;
20554239;ACTIVO;305317;
20554240;ACTIVO;305317;
20554241;ACTIVO;305317;
20554242;ACTIVO;305317;
20554243;ACTIVO;305317;
20554245;ACTIVO;305317;
20554246;ACTIVO;305317;
20554247;ACTIVO;305317;
20554248;ACTIVO;305317;
20554249;ACTIVO;305317;
20554250;ACTIVO;305317;
20554251;ACTIVO;305317;
20554252;ACTIVO;305317;
20554253;ACTIVO;305317;
20554254;ACTIVO;305317;
20554255;ACTIVO;305317;
20554256;ACTIVO;305317;
20554257;ACTIVO;305317;
20554258;ACTIVO;305317;
20554259;ACTIVO;305317;
20554260;ACTIVO;305317;
20554261;ACTIVO;305317;
20554262;ACTIVO;305317;
20554263;ACTIVO;305317;
20554264;ACTIVO;305317;
20554265;ACTIVO;305317;
20554266;ACTIVO;305317;
20554267;ACTIVO;305317;
20554268;ACTIVO;305317;
20554269;ACTIVO;305317;
20554270;ACTIVO;305317;
20554271;ACTIVO;305317;
20554272;ACTIVO;305317;
20554273;ACTIVO;305317;
20554274;ACTIVO;305317;
20554275;ACTIVO;305317;
20554276;ACTIVO;305317;
20554277;ACTIVO;305317;
20554278;ACTIVO;305317;
20554279;ACTIVO;305317;
20554280;ACTIVO;305317;
20554281;ACTIVO;305317;
20554282;ACTIVO;305317;
20554283;ACTIVO;305317;
20554284;ACTIVO;305317;
20554285;ACTIVO;305317;
20554287;ACTIVO;305317;
20554320;ACTIVO;20546481;
20554321;ACTIVO;20546481;
20554322;ACTIVO;20546481;
20554323;ACTIVO;20546481;
20554324;ACTIVO;20546481;
20554325;ACTIVO;20546481;
20554326;ACTIVO;20546481;
20554327;ACTIVO;20546481;
20554328;ACTIVO;20546481;
20554329;ACTIVO;20546481;
20556471;ACTIVO;586307;20669599
20556471;ACTIVO;586307;20669600
20556471;ACTIVO;586307;20669601
20556472;ACTIVO;586307;
20556648;ACTIVO;20500276;
20556649;ACTIVO;20500276;
20556650;ACTIVO;20500277;
20556651;ACTIVO;20500277;
20556652;ACTIVO;20500278;
20556653;ACTIVO;20500278;
20557112;ACTIVO;182547;
20557113;ACTIVO;182547;
20557114;ACTIVO;182547;
20557115;ACTIVO;182547;
20557116;ACTIVO;182547;
20557117;ACTIVO;182547;
20557118;ACTIVO;182547;
20557120;ACTIVO;182547;
20557755;ACTIVO;20097146;
20557758;CERRADO;20097146;20968162
20557759;CERRADO;20097146;20968162
20557760;ACTIVO;20097146;
20557761;ACTIVO;20097146;
20558130;ACTIVO;20298360;
20558131;ACTIVO;20298360;
20558150;ACTIVO;20543444;
20558151;ACTIVO;20543444;
20558152;ACTIVO;20543444;
20558153;ACTIVO;20543444;
20558154;ACTIVO;20543444;
20558155;ACTIVO;20543444;
20558156;ACTIVO;20543444;
20558157;ACTIVO;20543444;
20558158;ACTIVO;20543444;
20558159;ACTIVO;20543444;
20558160;ACTIVO;20543444;
20558161;ACTIVO;20543444;
20558162;ACTIVO;20543444;
20558163;ACTIVO;20543444;
20558166;ACTIVO;20543444;
20558167;ACTIVO;20543444;
20558168;ACTIVO;20543444;
20558169;ACTIVO;20543444;
20558170;ACTIVO;20543444;
20558171;ACTIVO;20543444;
20558172;ACTIVO;20543444;
20558173;ACTIVO;20543444;
20558174;ACTIVO;20543444;
20558180;ACTIVO;20543444;
20558181;ACTIVO;20543444;
20558182;ACTIVO;20543444;
20558183;ACTIVO;20543444;
20558184;ACTIVO;20543444;
20558185;ACTIVO;20543444;
20558186;ACTIVO;20543444;
20558187;ACTIVO;20543444;
20558188;ACTIVO;20543444;
20558251;ACTIVO;20365693;
20558252;ACTIVO;20365693;
20558401;ACTIVO;20312203;
20558402;ACTIVO;20312203;
20558411;ACTIVO;20541543, 20541559, 20541560;20625986
20558411;ACTIVO;20541543, 20541559, 20541560;20625987
20558411;ACTIVO;20541543, 20541559, 20541560;20625988
20558411;ACTIVO;20541543, 20541559, 20541560;20625989
20558411;ACTIVO;20541543, 20541559, 20541560;20625990
20558411;ACTIVO;20541543, 20541559, 20541560;20625991
20558411;ACTIVO;20541543, 20541559, 20541560;20625992
20558411;ACTIVO;20541543, 20541559, 20541560;20625993
20558440;ACTIVO;1198290;
20558441;ACTIVO;20350488;20607429
20558441;ACTIVO;20350488;20607430
20558446;ACTIVO;20264820;
20558447;ACTIVO;20264820;
20558448;ACTIVO;20264820;
20558508;ACTIVO;20164950;
20558509;ACTIVO;20164950;
20558510;ACTIVO;20164950;
20558511;ACTIVO;20164950;
20558512;ACTIVO;20164950;
20558513;ACTIVO;20164950;
20558514;ACTIVO;20164950;
20558515;ACTIVO;20164950;
20558516;ACTIVO;20164950;
20558517;ACTIVO;20164950;20942346
20558517;ACTIVO;20164950;20942347
20558517;ACTIVO;20164950;20942348
20558517;ACTIVO;20164950;20942349
20558517;ACTIVO;20164950;20942350
20558517;ACTIVO;20164950;20942351
20558517;ACTIVO;20164950;20942352
20558518;ACTIVO;20164950;
20558519;ACTIVO;20164950;
20558520;ACTIVO;20164950;
20558521;ACTIVO;20164950;
20558522;ACTIVO;20164950;
20558523;ACTIVO;20164950;
20558637;ACTIVO;117042;
20558638;ACTIVO;117042;20933421
20558638;ACTIVO;117042;20933422
20558638;ACTIVO;117042;20933423
20558638;ACTIVO;117042;20933424
20558638;ACTIVO;117042;20933425
20558638;ACTIVO;117042;20933426
20558786;ACTIVO;20509774;
20558787;ACTIVO;20509774;
20558788;ACTIVO;20509774;
20558789;ACTIVO;20509774;
20559230;ACTIVO;20029727, 20029728;20614555
20559230;ACTIVO;20029727, 20029728;20614556
20559857;ACTIVO;676145;
20560163;ACTIVO;20407942;
20560164;ACTIVO;20407942;
20560219;ACTIVO;676148;
20560220;ACTIVO;676148;
20560221;ACTIVO;676148;
20560222;ACTIVO;676148;
20560862;ACTIVO;1183141;
20560965;ACTIVO;20281522;
20560966;ACTIVO;20281522;
20562640;ACTIVO;20413121;
20562641;ACTIVO;20413121;
20563048;ACTIVO;616429;
20563049;ACTIVO;616429;
20563368;ACTIVO;271558;
20563371;ACTIVO;271558;
20563372;ACTIVO;271558;
20563373;ACTIVO;271558;
20563374;ACTIVO;271558;
20563375;ACTIVO;271558;
20563376;ACTIVO;271558;
20563377;ACTIVO;271558;
20563378;ACTIVO;271558;
20563379;ACTIVO;271558;
20563380;ACTIVO;271558;
20563381;ACTIVO;271558;
20563382;ACTIVO;271558;
20563383;ACTIVO;271558;
20563384;ACTIVO;271558;
20563385;ACTIVO;271558;
20563386;ACTIVO;271558;
20563387;ACTIVO;271558;
20563388;ACTIVO;271558;
20563389;ACTIVO;271558;
20563390;ACTIVO;271558;
20563391;ACTIVO;271558;
20563393;ACTIVO;271558;
20563395;ACTIVO;271558;
20563396;ACTIVO;271558;
20563397;ACTIVO;271558;
20563398;ACTIVO;271558;
20563399;ACTIVO;271558;
20563428;ACTIVO;20553561;
20563429;ACTIVO;20553561;
20563430;ACTIVO;20553561;
20563431;ACTIVO;20553561;
20563435;ACTIVO;20553561;
20563436;ACTIVO;20553561;
20563437;ACTIVO;20553561;
20563438;ACTIVO;20553561;
20563439;ACTIVO;20553561;
20563440;ACTIVO;20553561;
20563441;ACTIVO;20553561;
20563442;ACTIVO;20553561;
20563443;ACTIVO;20553561;
20563444;ACTIVO;20553561;
20563445;ACTIVO;20553561;
20563446;ACTIVO;20553561;
20563447;ACTIVO;20553561;
20563448;ACTIVO;20553561;
20563449;ACTIVO;20553561;
20563450;ACTIVO;20553561;
20563451;ACTIVO;20553561;
20563452;ACTIVO;20553561;
20563453;ACTIVO;20553561;
20563454;ACTIVO;20553561;
20563455;ACTIVO;20553561;
20563456;ACTIVO;20553561;
20563457;ACTIVO;20553561;
20563458;ACTIVO;20553561;
20563459;ACTIVO;20553561;
20563460;ACTIVO;20553561;
20563461;ACTIVO;20553561;
20563462;ACTIVO;20553561;
20563463;ACTIVO;20553561;
20563464;ACTIVO;20553561;
20563465;ACTIVO;20553561;
20563466;ACTIVO;20553561;
20563467;ACTIVO;20553561;
20563468;ACTIVO;20553561;
20563469;ACTIVO;20553561;
20563470;ACTIVO;20553561;
20563471;ACTIVO;20553561;
20563472;ACTIVO;20553561;
20563857;ACTIVO;;
20564371;ACTIVO;20219710;
20564372;ACTIVO;20219710;
20564414;ACTIVO;20366430;
20564416;ACTIVO;20564415;
20564417;ACTIVO;20564415;
20564951;ACTIVO;20440380;
20565404;ACTIVO;202498;
20565405;ACTIVO;202498;
20565406;ACTIVO;202498;
20565407;ACTIVO;202498;
20565408;ACTIVO;202498;
20565409;ACTIVO;202498;
20565410;ACTIVO;202498;
20565411;ACTIVO;202498;
20566571;ACTIVO;558472;20600572
20566571;ACTIVO;558472;20600573
20566571;ACTIVO;558472;20600574
20566571;ACTIVO;558472;20600575
20566571;ACTIVO;558472;20600576
20566571;ACTIVO;558472;20600577
20566571;ACTIVO;558472;20600578
20566571;ACTIVO;558472;20600579
20566571;ACTIVO;558472;20600580
20566571;ACTIVO;558472;20600581
20566571;ACTIVO;558472;20600582
20566571;ACTIVO;558472;20600583
20566607;ACTIVO;20360050;
20566608;ACTIVO;20360050;
20566878;ACTIVO;20472962;
20566879;ACTIVO;20472962;
20567517;ACTIVO;;
20567555;ACTIVO;410985;
20567948;ACTIVO;20236348;
20567949;ACTIVO;20236348;
20567950;ACTIVO;20236348;
20567952;ACTIVO;20236348;
20567953;ACTIVO;20236348;
20568773;ACTIVO;20359081;
20568774;ACTIVO;20359081;
20569294;ACTIVO;610087;
20570641;ACTIVO;112862;
20571352;ACTIVO;20238360;20954901
20571352;ACTIVO;20238360;20954902
20571352;ACTIVO;20238360;20954903
20571352;ACTIVO;20238360;20954904
20571352;ACTIVO;20238360;20954905
20571352;ACTIVO;20238360;20954906
20571352;ACTIVO;20238360;20954907
20571352;ACTIVO;20238360;20954908
20571352;ACTIVO;20238360;20954909
20571352;ACTIVO;20238360;20954910
20571352;ACTIVO;20238360;20954911
20571353;ACTIVO;20238360;20904689
20571353;ACTIVO;20238360;20904690
20571354;ACTIVO;20238360;
20571366;ACTIVO;20171987;
20571367;ACTIVO;20171987;
20571374;ACTIVO;20340581;
20571998;ACTIVO;20571751;
20572012;ACTIVO;20503382;
20572056;ACTIVO;20223264;
20572057;ACTIVO;20223264;
20572058;ACTIVO;20223264;
20572059;ACTIVO;20223264;
20572060;ACTIVO;20223264;
20572061;ACTIVO;20223264;
20572062;ACTIVO;20223264;
20572063;ACTIVO;20223264;
20572064;ACTIVO;20223264;
20572065;ACTIVO;20223264;
20572066;ACTIVO;20223264;
20572067;ACTIVO;20223264;
20572068;ACTIVO;20223264;
20572069;ACTIVO;20223264;
20572070;ACTIVO;20223264;
20572071;ACTIVO;20223264;
20572072;ACTIVO;20223264;
20572073;ACTIVO;20223264;
20572074;ACTIVO;20223264;
20572075;ACTIVO;20223264;
20572076;ACTIVO;20223264;
20572077;ACTIVO;20223264;
20572078;ACTIVO;20223264;
20572079;ACTIVO;20223264;
20572080;ACTIVO;20223264;
20572081;ACTIVO;20223264;
20572082;ACTIVO;20223264;
20572083;ACTIVO;20223264;
20572084;ACTIVO;20223264;
20572085;ACTIVO;20223264;
20572086;ACTIVO;20223264;
20572087;ACTIVO;20223264;
20572088;ACTIVO;20223264;
20572089;ACTIVO;20223264;
20572090;ACTIVO;20223264;
20572091;ACTIVO;20223264;
20572092;ACTIVO;20223264;
20572093;ACTIVO;20223264;
20572094;ACTIVO;20223264;
20572095;ACTIVO;20223264;
20572096;ACTIVO;20223264;
20572097;ACTIVO;20223264;
20572098;ACTIVO;20223264;
20572099;ACTIVO;20223264;
20572100;ACTIVO;20223264;
20572101;ACTIVO;20223264;
20572102;ACTIVO;20223264;
20572175;ACTIVO;20474516;
20572570;ACTIVO;20527982;
20572571;ACTIVO;20527982;
20572695;ACTIVO;20549268;
20572696;ACTIVO;20549268;
20572697;ACTIVO;20552955;20603883
20572697;ACTIVO;20552955;20603884
20572709;ACTIVO;20538743;
20572710;ACTIVO;20538743;
20573005;ACTIVO;20385290;
20573006;ACTIVO;20385290;
20574275;ACTIVO;20509784;
20574276;ACTIVO;20509784;
20575626;ACTIVO;20472967;
20575627;ACTIVO;20472967;
20575700;ACTIVO;676752;
20575701;ACTIVO;676752;
20575710;ACTIVO;1697905;
20575711;ACTIVO;1697905;
20575712;ACTIVO;1697905;
20575714;ACTIVO;1697905;
20575722;CERRADO;1697905;
20575724;ACTIVO;1697905;
20575726;ACTIVO;1697905;
20575729;ACTIVO;1697905;20823587
20575729;ACTIVO;1697905;20823588
20575730;ACTIVO;1697905;
20575731;ACTIVO;1697905;
20575732;ACTIVO;1697905;
20575733;ACTIVO;1697905;
20575734;ACTIVO;1697905;
20575735;ACTIVO;1697905;
20575736;ACTIVO;1697905;
20575737;ACTIVO;1697905;
20575738;CERRADO;1697905;
20575739;ACTIVO;1697905;
20575741;CERRADO;1697905;
20575742;ACTIVO;1697905;
20575745;ACTIVO;1697905;20787924
20575745;ACTIVO;1697905;20787925
20575746;ACTIVO;1697905;
20575747;ACTIVO;1697905;
20575749;ACTIVO;1697905;
20575750;ACTIVO;1697905;
20575751;ACTIVO;1697905;
20575752;ACTIVO;1697905;
20575753;ACTIVO;1697905;20758506
20575753;ACTIVO;1697905;20758507
20575754;ACTIVO;1697905;
20575755;ACTIVO;1697905;
20575756;ACTIVO;1697905;
20575757;ACTIVO;1697905;
20575758;ACTIVO;1697905;
20575759;ACTIVO;1697905;
20575760;ACTIVO;1697905;
20575761;CERRADO;1697905;
20575762;CERRADO;1697905;
20575763;ACTIVO;1697905;
20575764;ACTIVO;1697905;
20575765;ACTIVO;1697905;
20575766;ACTIVO;1697905;
20575873;ACTIVO;20472964;
20575874;ACTIVO;20472964;
20576660;ACTIVO;20489354;
20576661;ACTIVO;20489354;
20576666;ACTIVO;665317;
20576667;ACTIVO;665317;
20576668;ACTIVO;665317;
20576689;ACTIVO;;
20576690;ACTIVO;;
20576693;ACTIVO;;
20577010;CERRADO;486314;
20577011;CERRADO;486314;
20577013;ACTIVO;20501497;
20578646;ACTIVO;20570613;
20578647;ACTIVO;20570613;
20578648;ACTIVO;20570613;
20578649;ACTIVO;20570613;
20578650;ACTIVO;20570613;
20578651;ACTIVO;20570613;
20578652;ACTIVO;20570613;
20578653;ACTIVO;20570613;
20578654;ACTIVO;20570613;
20578655;ACTIVO;20570613;
20578656;ACTIVO;20570613;
20578657;ACTIVO;20570613;
20578658;ACTIVO;20570613;
20578659;ACTIVO;20570613;
20578660;ACTIVO;20570613;
20578661;ACTIVO;20570613;
20578662;ACTIVO;20570613;
20578663;ACTIVO;20570613;
20578664;ACTIVO;20570613;
20578894;ACTIVO;20466702;
20578895;ACTIVO;20466702;
20578896;ACTIVO;20466702;
20578897;ACTIVO;20466702;
20578899;ACTIVO;20466702;
20578900;ACTIVO;20466702;
20578901;ACTIVO;20466702;
20578902;ACTIVO;20466702;
20578903;ACTIVO;20466702;
20578904;ACTIVO;20466702;
20578905;ACTIVO;20466702;
20578906;ACTIVO;20466702;
20578907;ACTIVO;20466702;
20578908;ACTIVO;20466702;
20578909;ACTIVO;20466702;
20578910;ACTIVO;20466702;
20578911;ACTIVO;20466702;
20578912;ACTIVO;20466702;
20578913;ACTIVO;20466702;
20581343;ACTIVO;20488890;
20581344;ACTIVO;20488890;
20581346;ACTIVO;20488890;
20581347;ACTIVO;20488890;
20581348;ACTIVO;20488890;
20581349;ACTIVO;20488890;
20581350;ACTIVO;20488890;
20581351;ACTIVO;20488890;
20581353;ACTIVO;20488890;
20581354;ACTIVO;20488890;
20581355;ACTIVO;20488890;
20581356;ACTIVO;20488890;
20581357;ACTIVO;20488890;
20581358;ACTIVO;20488890;
20581359;ACTIVO;20488890;
20581360;ACTIVO;20488890;
20582295;ACTIVO;742229, 20581940;
20582665;ACTIVO;409950;
20582714;ACTIVO;20527985;
20582715;ACTIVO;20527985;
20583607;ACTIVO;20142560;
20584202;ACTIVO;20584084;
20584203;ACTIVO;20584084;
20584204;ACTIVO;20584084;
20584601;ACTIVO;20563627;
20584602;ACTIVO;20563627;
20584603;ACTIVO;20563627;
20584604;ACTIVO;20563627;
20584605;ACTIVO;20563627;
20584606;ACTIVO;20563627;
20584608;ACTIVO;20563627;
20584609;ACTIVO;20563627;
20584610;ACTIVO;20563627;
20584611;ACTIVO;20563627;
20584612;ACTIVO;20563627;
20584613;ACTIVO;20563627;
20584614;ACTIVO;20563627;
20584615;ACTIVO;20563627;
20584616;ACTIVO;20563627;
20584617;ACTIVO;20563627;
20584618;ACTIVO;20563627;
20584619;ACTIVO;20563627;
20584620;ACTIVO;20563627;
20585836;ACTIVO;;
20585991;CERRADO;;
20587113;ACTIVO;20508588;
20587114;ACTIVO;20508588;
20587115;ACTIVO;645612;
20587859;ACTIVO;20527715;
20587860;ACTIVO;20527715;
20587869;ACTIVO;;
20588072;ACTIVO;20049704;
20588138;ACTIVO;20301461;
20592206;ACTIVO;20057023;
20592207;ACTIVO;20057023;
20592250;ACTIVO;20509284;
20592251;ACTIVO;20509284;
20592370;ACTIVO;288065;
20592535;ACTIVO;20166863;
20594621;ACTIVO;20527716;
20594622;ACTIVO;20527716;
20594638;ACTIVO;20509288;
20594639;ACTIVO;20509288;
20595214;ACTIVO;287702;
20595215;ACTIVO;287702;
20595436;ACTIVO;20333610;
20595437;ACTIVO;20333610;
20596530;ACTIVO;20348971, 20596198;
20597171;ACTIVO;556749;
20597189;ACTIVO;1212408;
20597190;ACTIVO;1212408;
20597205;ACTIVO;817344;
20597206;ACTIVO;817344;
20597207;ACTIVO;817344;
20597208;ACTIVO;817344;
20597209;ACTIVO;817344;
20597210;ACTIVO;817344;
20597211;ACTIVO;817344;
20597212;ACTIVO;817344;
20597213;ACTIVO;817344;
20597214;ACTIVO;817344;
20597215;ACTIVO;817344;
20597216;ACTIVO;817344;
20597217;ACTIVO;817344;
20597218;ACTIVO;817344;
20597219;ACTIVO;817344;
20597220;ACTIVO;817344;
20597221;ACTIVO;817344;
20597222;ACTIVO;817344;
20597223;ACTIVO;817344;
20597224;ACTIVO;817344;
20597225;ACTIVO;817344;
20597226;ACTIVO;817344;
20597227;ACTIVO;817344;
20597228;ACTIVO;817344;
20597229;ACTIVO;817344;
20597230;ACTIVO;817344;
20597232;ACTIVO;817344;
20597233;ACTIVO;817344;
20597234;ACTIVO;817344;
20597235;ACTIVO;817344;
20597236;ACTIVO;817344;
20597238;ACTIVO;817344;
20597239;ACTIVO;817344;
20597240;ACTIVO;817344;
20597241;ACTIVO;817344;
20597242;ACTIVO;817344;
20597243;ACTIVO;817344;
20597244;ACTIVO;817344;
20597245;ACTIVO;817344;
20597246;ACTIVO;817344;
20597247;ACTIVO;817344;
20597248;ACTIVO;817344;
20597249;ACTIVO;817344;
20597250;ACTIVO;817344;
20597251;ACTIVO;817344;
20597252;ACTIVO;817344;
20597253;ACTIVO;817344;
20597254;ACTIVO;817344;
20597255;ACTIVO;817344;
20597256;ACTIVO;817344;
20597257;ACTIVO;817344;
20597258;ACTIVO;817344;
20597259;ACTIVO;817344;
20597260;ACTIVO;817344;
20597261;ACTIVO;817344;
20597262;ACTIVO;817344;
20597263;ACTIVO;817344;
20597264;ACTIVO;817344;
20597265;ACTIVO;817344;
20597266;ACTIVO;817344;
20597267;ACTIVO;817344;
20597268;ACTIVO;817344;
20597269;ACTIVO;817344;
20597270;ACTIVO;817344;
20597271;ACTIVO;817344;
20597272;ACTIVO;817344;
20597273;ACTIVO;817344;
20597274;ACTIVO;817344;
20597275;ACTIVO;817344;
20597276;ACTIVO;817344;
20597277;ACTIVO;817344;
20597278;ACTIVO;817344;
20597279;ACTIVO;817344;
20597280;ACTIVO;817344;
20597281;ACTIVO;817344;
20597282;ACTIVO;817344;
20597283;ACTIVO;817344;
20597285;ACTIVO;817344;
20597286;ACTIVO;817344;
20597287;ACTIVO;817344;
20597288;ACTIVO;817344;
20597289;ACTIVO;817344;
20597290;ACTIVO;817344;
20597291;ACTIVO;817344;
20597292;ACTIVO;817344;
20597293;ACTIVO;817344;
20597294;ACTIVO;817344;
20597295;ACTIVO;817344;
20597296;ACTIVO;817344;
20597297;ACTIVO;817344;
20597298;ACTIVO;817344;
20597299;ACTIVO;817344;
20597300;ACTIVO;817344;
20597301;ACTIVO;817344;
20597302;ACTIVO;817344;
20597303;ACTIVO;817344;
20597304;ACTIVO;817344;
20597305;ACTIVO;817344;
20597306;ACTIVO;817344;
20597307;ACTIVO;817344;
20597308;ACTIVO;817344;
20597309;ACTIVO;817344;
20597310;ACTIVO;817344;
20597311;ACTIVO;817344;
20597312;ACTIVO;817344;
20597313;ACTIVO;817344;
20597314;ACTIVO;817344;
20597315;ACTIVO;817344;
20597316;ACTIVO;817344;
20597317;ACTIVO;817344;
20597318;ACTIVO;817344;
20597319;ACTIVO;817344;
20597320;ACTIVO;817344;
20597321;ACTIVO;817344;
20597322;ACTIVO;817344;
20597323;ACTIVO;817344;
20597324;ACTIVO;817344;
20597325;ACTIVO;817344;
20597326;ACTIVO;817344;
20597327;ACTIVO;817344;
20597328;ACTIVO;817344;
20597329;ACTIVO;817344;
20597330;ACTIVO;817344;
20597331;ACTIVO;817344;
20597332;ACTIVO;817344;
20597333;ACTIVO;817344;
20597334;ACTIVO;817344;
20597335;ACTIVO;817344;
20597336;ACTIVO;817344;
20597337;ACTIVO;817344;
20597338;ACTIVO;817344;
20597339;ACTIVO;817344;
20597340;ACTIVO;817344;
20597341;ACTIVO;817344;
